i,j,w
9024139130,24950097,12.973
9024139130,3517985666,19.729
9024139131,3517985666,6.759
9024139131,25161348,10.117
9024139132,3233714197,23.361
9024139133,1360122924,0.663
9024139134,9024139135,2.208
9024139134,2466442731,2.732
9024139135,18468962,12.119
9024139135,9024139134,2.208
9024139136,9024139143,4.682
9024139137,9024139136,5.002
9024139138,9024139144,6.918
9024139143,7926506526,9.588
9024139144,107641,16.926
9024139145,9024139148,0.896
9024139145,1163954964,10.776
9024139146,1163954964,8.15
9024139146,8336028508,14.271
9024139147,1707790062,6.877
9024139147,1268892541,12.514
9024139148,9024139145,0.896
9024139148,1268892541,10.33
9024139149,2140421222,3.249
9024139149,1678452797,5.969
9024139150,1678452797,6.409
9024139150,1678452799,8.69
9027328313,4867087535,4.031
9027328313,8807431535,4.695
9027328314,5065949596,11.479
9027328314,4867087535,4.868
9027340515,9027340516,5.371
9027340516,9027367517,1.322
9027367517,9027367518,4.542
9027367518,1042862492,18.756
9030029183,109414,3.919
9030029183,5334625292,11.521
9030037142,3528710290,4.571
9030121410,2902624645,15.453
9030121410,6985373983,3.313
9030155653,2538458898,2.493
9030155654,24950107,3.628
9030155749,9042053624,4.139
9030155749,6985373982,4.456
9030155750,9030155751,30.921
9030155750,21990628,8.671
9030155751,21990632,5.172
9030155751,9030155750,30.921
9030155753,9856119635,4.747
9030155754,21990628,3.533
9030155754,9042053624,31.916
9030155755,9030155756,15.665
9030155755,9042120207,35.346
9030155756,9030155755,15.665
9030155756,250327618,2.409
9030155757,2387245029,12.788
9030155757,9042120207,7.308
9030155758,1312335310,10.692
9030155759,1312335310,5.968
9030155759,3870640530,4.511
9030155760,914822492,5.014
9030155760,4992781180,5.168
9030155762,4826555771,21.102
9030155762,9042037853,3.771
9030155763,1723315608,3.463
9030155763,3741131600,12.48
9030155766,9030155767,18.463
9030155767,914822496,12.719
9030284967,2254629351,3.371
9030284967,3093894066,5.68
9030284989,9030284990,4.937
9030284990,3093894065,22.646
9041828942,2990806413,4.452
9041828942,2990806411,2.352
9042025325,5042033643,8.963
9042026424,25161371,10.279
9042026424,7836155864,20.666
9042027865,18393873,3.095
9042027865,9042027866,20.187
9042027866,1717643537,23.154
9042027866,9042027865,20.187
9042037852,7636278195,3.016
9042037853,9030155762,3.771
9042037853,914822492,6.496
9042041320,28800667,3.444
9042041321,9042041320,3.993
9042053623,8923643489,1.263
9042053623,5875062472,8.689
9042053624,9030155749,4.139
9042053624,9030155754,31.916
9042120207,9030155757,7.308
9042120207,9030155755,35.346
9042129983,25473202,4.933
9042129984,9042129983,9.432
9042129985,1311962080,5.665
9042129986,6871422364,8.737
9042133642,1312264577,3.393
9042133642,1312264648,5.468
9051462722,6855696504,5.603
9051462722,6855696502,17.349
9072449309,1951372959,5.208
9080098305,1014803718,3.975
9080098306,9080098307,2.652
9080098307,27459116,3.834
9080098308,27459638,15.349
9080098309,27459165,3.288
9080098312,9080098306,3.541
9080098313,9080098312,2.909
9080098314,302013776,5.251
9080123618,9080098314,16.77
9080123619,6969936109,4.442
9080123622,6969936112,16.407
9080123623,27459198,4.308
9080123624,9693971464,24.349
9080123627,377490677,7.006
9080123628,377490664,6.911
9135845213,585130362,24.912
9135845213,9135845216,4.189
9135845214,25475417,6.199
9135845214,9690878343,38.185
9135845216,25475417,2.384
9135845216,3733791671,15.105
9135845216,9135845213,4.189
9135848919,25475072,3.616
9135848920,9135848919,11.625
9135848921,9135848923,2.36
9135848921,6332695638,2.873
9135848922,25496910,20.332
9135848923,25475072,2.549
9135848923,9135848921,2.36
9135848924,277337783,16.586
9135848925,6332695639,2.252
9135848928,4777885222,0.615
9135848928,585130362,20.567
9135848931,1951242859,3.966
9135848937,9135848938,2.41
9135848938,2364387947,2.425
9161061774,25472789,2.195
9161061774,7447716112,4.807
9161061775,2331184930,3.742
9161061776,1938953406,5.186
9161061778,4730978983,25.331
9161061779,25496854,3.286
9161061779,5948183671,2.99
9161061783,5471345385,7.275
9161061783,9846850974,3.924
9189397456,245200970,19.986
9197322310,1360122917,9.415
9197322310,9805219991,3.667
9197326420,9805219994,5.476
9197326420,20955158,4.001
9197589238,25509513,6.047
9197589363,6988528039,3.281
9197589454,9197589455,3.255
9197589454,1236791552,3.267
9197589455,9197589457,7.138
9197589455,9197589454,3.255
9197589457,9856119617,3.155
9197589457,9197589455,7.138
9201323322,6606148797,13.619
9201323322,5899711453,19.632
9201323561,21392279,28.072
9201323561,5374181585,10.023
9201323564,2343269909,2.123
9201323564,25509525,2.508
9201323575,107688,36.367
9203537438,9203537439,7.918
9203537439,25496855,12.201
9203541381,5374183741,5.523
9203541612,4208239642,25.972
9203541612,21686574,20.847
9203578106,57786953,7.816
9203578106,3673602988,4.612
9203578107,25477339,1.538
9203578107,57786953,6.679
9269886261,354886099,23.681
9269886261,5565455857,69.677
9310662201,1771426174,2.036
9310662201,9781311299,13.605
9310662202,6369329153,4.154
9310662202,6369329163,3.515
9310682079,7946378608,4.649
9375078973,1771458658,5.391
9375078974,6280047280,4.129
9375078974,3499556266,19.163
9375078975,1771458655,4.982
9375100241,3528738440,6.206
9375100242,9375100241,6.511
9375170320,9375170321,5.016
9375170321,9375170320,5.016
9375170321,9375170325,4.099
9375170322,1711679434,4.77
9375170322,3197333544,21.427
9375170323,28728187,10.885
9375170323,1771453860,5.183
9375170324,21990620,16.391
9375170324,1711679434,2.736
9375170325,9375170321,4.099
9375170325,21990620,17.657
9375170326,1771453860,8.117
9375170326,21990620,12.259
9413430622,25532576,7.867
9514602150,18468953,28.466
9514602150,109785,4.203
9514602151,109785,2.461
9514602151,1046306670,70.291
9514602152,5973627687,46.456
9514602153,109785,4.638
9514602153,18468951,54.488
9576827481,25475674,6.056
9576827482,4297054053,14.519
9576827482,25475674,0.966
9611081868,3704225376,3.525
9611081868,3704225375,3.429
9632417162,4832472797,1.826
9632417163,8030470464,2.843
9659603285,528126781,35.913
9659831673,1569216326,8.309
9659831673,9659831674,9.234
9659831674,9659831673,9.234
9659831675,6446292570,2.218
9659831675,1569216316,4.739
9673091207,3987750687,11.986
9673091208,3987750692,7.717
9673091213,7900888437,5.808
9673091214,5977954180,2.77
9673189925,3987750688,6.708
9673189926,3850146457,7.35
9673189926,9690975245,18.384
9678821156,27480961,14.07
9678821159,9678821160,4.744
9678821160,9678821156,3.467
9678821161,27480960,5.982
9680972177,9753609745,2.549
9680972178,700774224,3.798
9680972178,1827389620,5.857
9680972185,7824747307,12.054
9681020156,2941549918,2.98
9681020156,5840176866,6.889
9681020157,5201625566,17.39
9681020157,1722621630,3.856
9683581480,680069471,17.885
9683585635,4078858001,15.97
9683686963,8579240309,1.789
9683686963,8579240312,2.82
9684083967,2620105428,4.882
9684083971,4085767970,1.868
9684083975,4089236236,3.599
9684083976,419350669,4.113
9684083976,25504753,45.4
9684083977,419350669,1.923
9684083978,2265050050,6.671
9684083979,1678452780,5.843
9684083981,2665239978,4.85
9684083982,9684083993,7.658
9684083983,5207476617,7.696
9684083983,5207476610,4.465
9684083984,9684083995,7.507
9684083987,1828402774,9.818
9684083988,5207476613,2.471
9684083992,5207476619,3.009
9684083993,5207476611,3.944
9684083995,4627445257,4.365
9684101713,3704225378,1.725
9690769059,585180151,2.759
9690878337,1569486259,45.626
9690878337,9856119627,26.738
9690878337,25475561,4.809
9690878341,690295042,15.51
9690878343,9135845214,38.185
9690878343,690295042,1.491
9690878344,25475417,6.587
9690878344,8579240308,13.715
9690915259,6014302223,11.274
9690915263,9690915264,7.722
9690915264,9690915265,3.699
9690915265,4529881970,6.712
9690915267,25475663,16.81
9690915268,8064065316,2.796
9690915271,4136137529,2.887
9690915273,9690915263,4.466
9690915274,25475664,5.672
9690915275,4167762778,4.001
9690915275,6014302226,5.781
9690974262,25496910,3.792
9690974263,9690974265,2.293
9690974264,4920098344,2.399
9690974265,1312471189,57.823
9690974266,9690974263,2.139
9690974272,9690974264,3.098
9690974274,25497222,6.21
9690974275,1312471196,4.713
9690974276,4920098343,2.969
9690974277,6266867113,3.403
9690974278,1312471216,19.577
9690975243,6110164659,17.389
9690975243,6110164641,16.193
9690975244,3987750677,15.657
9690975244,9703827555,9.23
9690975245,9673189926,18.384
9690975245,6110164660,16.087
9691076056,4367041960,1.464
9691082176,4872502280,10.007
9691082671,2387226307,1.643
9691101411,25161357,4.158
9691101412,9691101411,6.472
9691102358,107644,2.551
9691102362,1938819283,3.956
9693628386,21990630,3.782
9693628387,2987912733,26.764
9693628388,250327576,5.191
9693628389,250327619,69.481
9693628390,5238500313,29.475
9693628390,3741117629,15.012
9693730842,316763513,3.275
9693760971,5046314043,11.477
9693865890,8868824899,3.198
9693903657,5565443391,9.506
9693910743,302013685,28.176
9693920794,24660863,3.546
9693920795,9693920794,2.997
9693920797,24660863,1.121
9693920797,9693920801,2.329
9693920801,9693920797,2.329
9693920801,9693920802,32.086
9693920802,9693920801,32.086
9693920802,9693920803,15.85
9693920803,9693920802,15.85
9693920803,24950110,4.542
9693929369,28800660,2.446
9693935550,3741117629,36.091
9693935550,3892081372,4.052
9693935551,3892081372,4.149
9693935551,1312319838,12.17
9693963678,710657963,1.012
9693963679,1938953413,3.979
9693963680,9693963681,1.924
9693963681,9693963682,1.474
9693963682,1938953406,6.416
9693963683,9161061776,6.276
9693963689,25497619,1.74
9693963689,1493229962,51.982
9693963696,9693963698,2.89
9693963696,6272993491,19.075
9693963697,7075087297,21.597
9693963697,7075087299,2.336
9693963698,7075087299,2.62
9693963698,9693963696,2.89
9693963699,6272993491,3.565
9693963699,1326821620,2.633
9693963701,20460687,2.302
9693963702,5238528591,4.415
9693963703,9693963702,1.895
9693963704,1816777875,39.924
9693963704,25497872,4.074
9693963705,5353604061,4.454
9693963706,9693963701,5.092
9693963707,20460687,3.604
9693963708,25497872,7.723
9693971447,28418921,2.655
9693971448,5816743950,19.32
9693971449,28418909,26.681
9693971450,28418877,6.061
9693971450,27459905,14.345
9693971451,9693971452,8.38
9693971452,9693971449,17.342
9693971464,4223357836,5.495
9693971465,377494060,3.743
9693974377,9846850973,13.856
9693974851,9080123623,5.028
9693982149,10572179,2.09
9694031532,25481504,3.317
9694032606,20625800,3.472
9694032607,585200818,3.552
9694032608,20625800,5.334
9694032608,585200775,15.326
9694032609,20625800,5.332
9694032609,1561411396,33.364
9694072864,1566269623,1.541
9694087358,7797330549,4.148
9694087359,27459830,6.118
9694087360,9080123619,11.517
9694087361,6995618971,12.178
9694087362,6465896909,9.342
9694087362,6470264535,4.846
9694087363,3816097110,7.763
9694087363,9694087364,4.588
9694087364,2203268985,8.983
9694087364,9694087363,4.588
9694087365,1312454068,13.883
9694087365,30056255,12.033
9694091972,2528522528,0.591
9694091973,9694091974,101.63
9694091974,9694091976,8.782
9694091975,9694091977,1.962
9694091976,9694091975,3.976
9694091977,9694091978,3.366
9694091978,25475053,4.271
9694091981,9694091983,9.875
9694091981,25475053,10.758
9694091982,9694091983,0.803
9694091982,6149398571,2.138
9694091983,9694091982,0.803
9694091983,9694091981,9.875
9694096799,1547013653,3.279
9694104278,9694104280,31.643
9694104279,9856119625,2.606
9694104280,9694104279,1.267
9699944538,25475561,27.402
9699944538,6266867114,2.65
9699953505,1312471265,6.319
9700060292,25475328,8.312
9703794686,27459120,1.921
9703794687,9080123618,7.651
9703794688,9703794687,12.219
9703794689,6969936109,2.495
9703794690,9080123622,2.388
9703794691,27460210,3.749
9703794692,27460210,16.843
9703794693,27459198,7.212
9703794694,429346236,18.057
9703794695,3987750679,6.222
9703794696,9703794694,9.3
9703794697,9703794695,12.497
9703827555,9690975244,9.23
9703827555,6110164647,6.995
9704122321,6218468163,3.956
9710304459,21990626,19.446
9710304460,1233327202,1.886
9710332576,2218344510,3.197
9710332576,2218344508,4.097
9710332577,2218344508,4.853
9710332577,109416,4.797
9710348827,21990624,3.488
9710348828,3334162601,16.053
9710359368,1312454048,4.258
9729684314,4085767978,1.899
9733914457,1832129958,65.988
9733914457,5253290694,4.913
9748953621,1816038239,41.447
9748953621,21578461,17.068
9753609738,9753609741,0.511
9753609739,1782727992,0.512
9753609740,7824747303,0.72
9753609741,9753609742,0.729
9753609742,9753609740,0.76
9753609743,9753609744,0.59
9753609744,9753609739,0.488
9753609745,9753609743,0.567
9754453026,9754453027,1.17
9754453027,9754453028,0.577
9754453028,5177397830,0.283
9754453029,9754453030,0.562
9754453030,1707790023,1.141
9754453031,9754453032,1.124
9754453032,5177397822,4.69
9754453033,5177397832,0.693
9754527740,5207476606,1.583
9754527741,9754527740,1.708
9754527742,9754527741,1.357
9754527743,9754527744,2.23
9754527744,9754527745,1.96
9754527745,107668,2.584
9756243981,9756243986,1.476
9756243982,9756243983,0.481
9756243983,9756243981,0.437
9756243984,9756243985,0.212
9756243985,6863550510,0.273
9756243986,9756243984,0.214
9756278362,9756278364,0.408
9756278363,6863550501,0.552
9756278364,9756278363,0.447
9766629717,1042862673,1.782
9781190365,2387194127,0.256
9781190365,7836155869,4.776
9781190366,1312454038,2.889
9781190366,1678245252,0.291
9781190367,25248122,3.73
9781190367,3381130091,8.443
9781190368,25248123,15.052
9781190368,109415,3.366
9781190369,2218348156,18.82
9781311295,1832129813,7.26
9781311296,3497472337,14.45
9781311297,4859246419,19.943
9781311298,2398924863,7.967
9781311299,1081508200,17.707
9781311299,9310662201,13.605
9781435146,108389,0.176
9781435147,8975529086,7.901
9781435147,109935,51.218
9781435148,1816959492,21.016
9781435148,7946372935,19.811
9781435149,6407948171,22.91
9782353731,2496836303,30.038
9782353731,6467134930,18.458
9804471701,9804471702,6.244
9804471702,25496854,5.391
9804578356,6828863693,3.247
9804653406,1813618228,2.402
9804653408,1813618227,9.636
9804685199,275180300,36.519
9804685200,9804685202,2.276
9804685201,9804685199,2.57
9804685202,1723388986,2.646
9804685203,9804685206,2.923
9804685204,9804685200,44.963
9804685205,9804685204,3.009
9804685206,2755124949,2.497
9804774392,1723388985,4.469
9805219989,25509533,1.814
9805219989,25509527,6.758
9805219990,1596648671,10.105
9805219990,9805219993,20.737
9805219991,9197322310,3.667
9805219991,9805219993,4.971
9805219992,1360122861,4.942
9805219992,1360122856,4.307
9805219993,9805219991,4.971
9805219993,9805219990,20.737
9805219994,1609966653,14.228
9805219994,9197326420,5.476
9808795596,4530012694,9.312
9808795598,6304787861,5.286
9808795598,3735886877,0.346
9808795599,25477335,14.474
9808795599,25477339,8.663
9808795600,1039290584,14.91
9808795600,5257738379,3.748
9808795601,8043350325,5.609
9808795601,4726152850,0.737
9808795602,6280047280,3.661
9808795602,5160943803,0.335
9808795603,250327618,16.093
9808795603,21990630,7.07
9808795604,5875062471,19.389
9808795604,5565443389,13.286
9808795605,2632431806,13.099
9808795606,2135411297,0.275
9808795606,4703542483,3.398
9808795607,2135411294,0.336
9808795608,2632430340,8.506
9808795609,9808795610,10.137
9808795610,2480657190,0.795
9808795611,8784212017,18.913
9816821617,109728,19.095
9816821617,8429934918,19.273
9820523869,9820523870,1.884
9820523869,1938953430,2.503
9820523870,9820523871,2.239
9820523870,9820523869,1.884
9820523871,9820523872,2.15
9820523871,9820523870,2.239
9820523872,4571238064,1.941
9820523872,9820523871,2.15
9820523913,1326821487,8.263
9820523914,108393,6.236
9820523915,9820538019,0.783
9820523916,7947041713,4.082
9820537921,9820523914,3.091
9820537922,1938953432,2.53
9820537922,1326821457,2.361
9820537934,109403,5.169
9820537936,9820537937,9.435
9820537937,355416892,1.826
9820537940,9820537936,4.961
9820537941,9820537942,3.993
9820537942,355416890,6.325
9820537943,9820537944,1.047
9820537944,9820537940,8.735
9820537946,3257317059,5.823
9820538016,9820523915,1.001
9820538017,25497340,0.933
9820538018,9820538017,1.193
9820538019,9820538018,1.807
9820538028,1938953413,1.638
9820538028,1938953414,2.155
9820538031,355416887,4.607
9822267116,4107646656,77.003
9823138206,25475694,8.936
9823138206,9823138208,7.889
9823138208,9823138206,7.889
9823138208,9823138209,4.356
9823138209,9823138208,4.356
9823138209,355416921,5.06
9846850972,9846850974,2.496
9846850973,9846850972,4.667
9846850974,9161061783,3.924
9846850974,308837357,4.212
9855343702,25632858,1.135
9856119617,25509527,5.875
9856119617,9197589457,3.155
9856119619,1816038230,7.23
9856119619,1985084100,2.072
9856119620,1360122856,3.481
9856119620,1360122917,6.952
9856119621,8373690843,3.442
9856119622,25495855,40.165
9856119622,25495697,10.31
9856119623,21392276,9.799
9856119623,2343269909,23.113
9856119625,1547657140,2.482
9856119626,283062108,43.973
9856119626,283061836,4.723
9856119627,25475419,8.627
